subject_id,story,social_interaction,asymmetric,symmetric,no_relationship,understood,pass_attention
cf1c1181174e533131996a02beedf522,group project,reciprocity,0,6,0,yes,TRUE
5a4e87f3a174cfc598b627b500052478,family meals,no_interaction,0,6,0,yes,FALSE
5a4e87f3a174cfc598b627b500052478,housemates,no_interaction,5,2,5,yes,FALSE
5a4e87f3a174cfc598b627b500052478,groceries,reciprocity,1,6,5,yes,FALSE
5a4e87f3a174cfc598b627b500052478,police,precedent,2,4,2,yes,FALSE
5a4e87f3a174cfc598b627b500052478,meeting prep,precedent,6,0,5,yes,FALSE
5a4e87f3a174cfc598b627b500052478,fundraising,no_interaction,3,3,6,yes,FALSE
5a4e87f3a174cfc598b627b500052478,meeting location,precedent,5,1,1,yes,FALSE
5a4e87f3a174cfc598b627b500052478,conversation,precedent,2,4,3,yes,FALSE
5a4e87f3a174cfc598b627b500052478,gifts,no_interaction,0,6,0,yes,FALSE
5a4e87f3a174cfc598b627b500052478,architects,reciprocity,3,4,3,yes,FALSE
5a4e87f3a174cfc598b627b500052478,coffee,no_interaction,3,3,5,yes,FALSE
5a4e87f3a174cfc598b627b500052478,feedback,reciprocity,3,3,4,yes,FALSE
5a4e87f3a174cfc598b627b500052478,weekend,no_interaction,3,3,3,yes,FALSE
5a4e87f3a174cfc598b627b500052478,scheduling,reciprocity,2,4,4,yes,FALSE
5a4e87f3a174cfc598b627b500052478,group project,precedent,1,5,2,yes,FALSE
5a4e87f3a174cfc598b627b500052478,concerts,precedent,6,0,1,yes,FALSE
5a4e87f3a174cfc598b627b500052478,restaurant,reciprocity,3,3,3,yes,FALSE
5a4e87f3a174cfc598b627b500052478,babysitting,reciprocity,0,6,4,yes,FALSE
1fc1e8188cb5de9e811dc4f90131184d,fundraising,reciprocity,0,6,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,meeting prep,precedent,6,0,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,feedback,precedent,6,0,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,restaurant,precedent,3,6,0,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,meeting location,precedent,6,0,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,gifts,no_interaction,3,6,0,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,conversation,reciprocity,3,6,0,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,groceries,precedent,0,6,0,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,coffee,reciprocity,3,6,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,scheduling,reciprocity,3,6,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,housemates,no_interaction,3,3,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,weekend,reciprocity,0,6,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,group project,precedent,6,0,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,babysitting,reciprocity,3,6,0,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,police,no_interaction,3,3,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,architects,no_interaction,3,3,3,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,family meals,no_interaction,3,6,6,yes,TRUE
1fc1e8188cb5de9e811dc4f90131184d,concerts,no_interaction,0,0,6,yes,TRUE
672e9c8227311344c63649d3216e68fd,meeting location,no_interaction,2,5,1,yes,TRUE
672e9c8227311344c63649d3216e68fd,housemates,precedent,5,1,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,conversation,reciprocity,0,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,scheduling,no_interaction,0,0,6,yes,TRUE
672e9c8227311344c63649d3216e68fd,architects,precedent,0,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,groceries,no_interaction,0,0,6,yes,TRUE
672e9c8227311344c63649d3216e68fd,feedback,no_interaction,0,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,police,reciprocity,0,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,family meals,reciprocity,0,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,weekend,precedent,1,5,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,coffee,precedent,0,5,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,group project,reciprocity,1,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,restaurant,precedent,4,2,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,meeting prep,no_interaction,1,3,4,yes,TRUE
672e9c8227311344c63649d3216e68fd,concerts,reciprocity,0,6,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,babysitting,no_interaction,0,0,6,yes,TRUE
672e9c8227311344c63649d3216e68fd,fundraising,precedent,3,4,0,yes,TRUE
672e9c8227311344c63649d3216e68fd,gifts,reciprocity,0,6,0,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,coffee,precedent,5,1,4,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,meeting location,reciprocity,1,4,1,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,group project,reciprocity,1,6,2,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,weekend,no_interaction,5,2,0,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,concerts,reciprocity,0,5,3,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,fundraising,no_interaction,4,2,3,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,police,precedent,5,1,2,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,conversation,precedent,5,1,1,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,babysitting,no_interaction,5,2,0,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,housemates,precedent,2,5,2,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,gifts,precedent,5,1,1,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,meeting prep,reciprocity,1,4,1,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,architects,reciprocity,0,6,3,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,family meals,precedent,4,2,2,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,restaurant,no_interaction,5,5,2,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,groceries,no_interaction,2,4,4,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,feedback,reciprocity,1,5,5,yes,TRUE
39e17864a3afe8802ff81c0e5bf3a828,scheduling,no_interaction,1,1,1,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,group project,reciprocity,1,5,0,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,fundraising,reciprocity,1,5,0,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,scheduling,reciprocity,2,4,2,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,concerts,no_interaction,6,0,6,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,architects,no_interaction,5,1,5,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,housemates,reciprocity,1,5,1,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,police,precedent,4,1,1,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,babysitting,no_interaction,3,3,5,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,groceries,reciprocity,2,4,2,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,restaurant,precedent,5,1,0,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,coffee,precedent,5,1,1,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,family meals,no_interaction,3,3,1,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,gifts,precedent,5,1,0,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,feedback,no_interaction,3,3,5,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,weekend,precedent,5,1,0,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,meeting location,reciprocity,1,5,1,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,meeting prep,precedent,5,1,3,yes,TRUE
97f3534f5da5a82d1cb1dc0ad2e100db,conversation,no_interaction,2,4,4,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,meeting location,no_interaction,1,5,2,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,conversation,no_interaction,5,2,2,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,housemates,reciprocity,4,2,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,group project,no_interaction,5,1,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,gifts,no_interaction,0,6,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,restaurant,precedent,6,1,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,groceries,precedent,5,1,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,feedback,precedent,2,4,2,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,meeting prep,precedent,5,2,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,fundraising,reciprocity,0,6,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,police,no_interaction,3,3,3,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,babysitting,precedent,2,4,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,architects,reciprocity,5,1,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,coffee,reciprocity,1,5,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,family meals,reciprocity,1,5,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,concerts,no_interaction,3,3,5,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,scheduling,precedent,5,1,1,yes,TRUE
2f1104abaf6a7556fbd301a3d797719f,weekend,reciprocity,1,5,1,yes,TRUE
a4606e261e2117e5159faddd21c59bf7,concerts,precedent,5,3,5,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,housemates,precedent,5,4,3,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,groceries,no_interaction,6,6,3,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,conversation,no_interaction,5,4,4,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,gifts,precedent,4,3,1,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,weekend,no_interaction,3,3,3,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,restaurant,reciprocity,4,4,3,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,scheduling,no_interaction,6,0,6,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,family meals,precedent,5,NA,0,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,architects,reciprocity,3,6,6,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,meeting location,reciprocity,4,3,5,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,coffee,precedent,2,4,3,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,police,precedent,5,NA,1,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,feedback,reciprocity,4,5,6,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,group project,reciprocity,3,5,1,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,babysitting,no_interaction,3,3,6,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,fundraising,no_interaction,5,2,5,yes,FALSE
a4606e261e2117e5159faddd21c59bf7,meeting prep,reciprocity,2,3,3,yes,FALSE
4575ead9703cfbbbedf1d0ee5b79f03d,meeting location,no_interaction,2,6,5,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,babysitting,reciprocity,3,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,fundraising,precedent,6,0,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,feedback,reciprocity,3,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,architects,reciprocity,3,6,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,housemates,precedent,6,1,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,meeting prep,no_interaction,1,6,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,conversation,precedent,6,2,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,police,reciprocity,0,6,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,groceries,no_interaction,3,6,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,gifts,no_interaction,6,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,weekend,no_interaction,6,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,scheduling,precedent,6,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,coffee,reciprocity,3,6,3,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,restaurant,no_interaction,6,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,family meals,reciprocity,6,6,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,concerts,precedent,6,3,6,yes,TRUE
4575ead9703cfbbbedf1d0ee5b79f03d,group project,precedent,6,0,6,yes,TRUE
